country,ISO_A3,spei,date
Haiti,HTI,-0.78971124,2021-05-16
Honduras,HND,-0.076927505,2021-05-16
Hungary,HUN,-0.13750806,2021-05-16
Iceland,ISL,-0.14526287,2021-05-16
India,IND,0.71101046,2021-05-16
Indonesia,IDN,0.095937364,2021-05-16
Iran,IRN,-1.8508992,2021-05-16
Iraq,IRQ,-2.1318965,2021-05-16
Ireland,IRL,0.011349365,2021-05-16
Israel,ISR,-1.4093912,2021-05-16
Italy,ITA,-0.47442538,2021-05-16
Ivory Coast,CIV,-0.44500586,2021-05-16
Jamaica,JAM,-1.2956895,2021-05-16
Japan,JPN,0.9390918,2021-05-16
Jordan,JOR,-1.3235619,2021-05-16
Kazakhstan,KAZ,-1.5976187,2021-05-16
Kenya,KEN,0.66372657,2021-05-16
Kosovo,XKX,-0.40565014,2021-05-16
Kuwait,KWT,-2.5526543,2021-05-16
Kyrgyzstan,KGZ,-0.83603346,2021-05-16
Laos,LAO,-0.29527894,2021-05-16
Latvia,LVA,0.99574596,2021-05-16
Lebanon,LBN,-1.4729296,2021-05-16
Lesotho,LSO,-0.3663459,2021-05-16
Liberia,LBR,-0.28301394,2021-05-16
Libya,LBY,-1.1260221,2021-05-16
Lithuania,LTU,0.8301493,2021-05-16
Luxembourg,LUX,0.031717334,2021-05-16
Madagascar,MDG,-0.31522733,2021-05-16
Malawi,MWI,-0.3502988,2021-05-16
Malaysia,MYS,0.6687797,2021-05-16
Mali,MLI,-0.9287824,2021-05-16
Mauritania,MRT,-0.97667944,2021-05-16
Mauritius,MUS,0.763372,2021-05-16
Mexico,MEX,-0.42578465,2021-05-16
Moldova,MDA,0.8780396,2021-05-16
Mongolia,MNG,-0.44973972,2021-05-16
Montenegro,MNE,-0.41087678,2021-05-16
Morocco,MAR,-0.9136807,2021-05-16
Mozambique,MOZ,-0.28323448,2021-05-16
Myanmar,MMR,-1.5035462,2021-05-16
Namibia,NAM,0.022211872,2021-05-16
Nepal,NPL,0.92895806,2021-05-16
Netherlands,NLD,0.45848405,2021-05-16
New Caledonia,NCL,0.49360678,2021-05-16
New Zealand,NZL,0.35783994,2021-05-16
Nicaragua,NIC,0.04767251,2021-05-16
Niger,NER,-1.7166284,2021-05-16
Nigeria,NGA,-1.268883,2021-05-16
North Korea,PRK,0.94027275,2021-05-16
North Macedonia,MKD,-0.5954621,2021-05-16
Norway,NOR,0.4890063,2021-05-16
Oman,OMN,-2.1325598,2021-05-16
Pakistan,PAK,-0.48343664,2021-05-16
Palestine,PSE,-1.2575144,2021-05-16
Panama,PAN,0.9587119,2021-05-16
Papua New Guinea,PNG,0.26298642,2021-05-16
Paraguay,PRY,-0.9089776,2021-05-16
Peru,PER,0.21357217,2021-05-16
Philippines,PHL,0.39406955,2021-05-16
Poland,POL,0.35242048,2021-05-16
Portugal,PRT,-0.8792997,2021-05-16
Puerto Rico,PRI,-0.44795516,2021-05-16
Qatar,QAT,-2.291623,2021-05-16
Republic of Serbia,SRB,0.031055251,2021-05-16
Republic of the Congo,COG,-0.19303212,2021-05-16
Romania,ROU,0.6726447,2021-05-16
Russia,RUS,-0.23226686,2021-05-16
Rwanda,RWA,0.34907106,2021-05-16
Saint Vincent and the Grenadines,VCT,0.8378476,2021-05-16
Samoa,WSM,-1.0030141,2021-05-16
Saudi Arabia,SAU,-1.8109535,2021-05-16
Senegal,SEN,-1.1618316,2021-05-16
Siachen Glacier,SIA,0.8753536,2021-05-16
Sierra Leone,SLE,-0.28067225,2021-05-16
Slovakia,SVK,-0.12942603,2021-05-16
Slovenia,SVN,0.2845219,2021-05-16
Solomon Islands,SLB,0.006883861,2021-05-16
Somalia,SOM,0.23219946,2021-05-16
Somaliland,SOL,0.07096619,2021-05-16
South Africa,ZAF,-1.0528301,2021-05-16
South Georgia and the Islands,SGS,-2.194632,2021-05-16
South Korea,KOR,1.0124335,2021-05-16
South Sudan,SSD,-0.08021007,2021-05-16
Spain,ESP,-1.0875205,2021-05-16
Sri Lanka,LKA,0.34719065,2021-05-16
Sudan,SDN,-0.6409295,2021-05-16
Suriname,SUR,1.2089667,2021-05-16
Sweden,SWE,0.3688598,2021-05-16
Switzerland,CHE,0.010439708,2021-05-16
Syria,SYR,-1.7654973,2021-05-16
Taiwan,TWN,-0.7382149,2021-05-16
Tajikistan,TJK,-0.32456478,2021-05-16
Thailand,THA,0.21768422,2021-05-16
The Bahamas,BHS,-1.3803934,2021-05-16
Togo,TGO,-1.3273836,2021-05-16
Trinidad and Tobago,TTO,2.0454235,2021-05-16
Tunisia,TUN,-0.9250408,2021-05-16
Turkey,TUR,-1.1722727,2021-05-16
Turkmenistan,TKM,-1.7113528,2021-05-16
Uganda,UGA,0.43365803,2021-05-16
Ukraine,UKR,0.68034005,2021-05-16
United Arab Emirates,ARE,-2.063461,2021-05-16
United Kingdom,GBR,-0.046047658,2021-05-16
United Republic of Tanzania,TZA,-0.37138343,2021-05-16
United States Virgin Islands,VIR,-1.1876584,2021-05-16
United States of America,USA,-0.14907336,2021-05-16
Uruguay,URY,-0.27580562,2021-05-16
Uzbekistan,UZB,-1.5821242,2021-05-16
Vanuatu,VUT,0.056465372,2021-05-16
Venezuela,VEN,0.2555532,2021-05-16
Vietnam,VNM,-0.17003661,2021-05-16
Western Sahara,ESH,-0.9607815,2021-05-16
Yemen,YEM,-0.52699685,2021-05-16
Zambia,ZMB,0.095656164,2021-05-16
Zimbabwe,ZWE,-0.41583067,2021-05-16
eSwatini,SWZ,-1.1535162,2021-05-16
Afghanistan,AFG,-1.6761936,2021-06-16
Aland,ALA,-0.1936673,2021-06-16
Albania,ALB,-1.3612174,2021-06-16
Algeria,DZA,-0.8935759,2021-06-16
Angola,AGO,0.06647789,2021-06-16
Argentina,ARG,-0.25485313,2021-06-16
Armenia,ARM,-2.873511,2021-06-16
Australia,AUS,-0.30639392,2021-06-16
Austria,AUT,-0.65107286,2021-06-16
Azerbaijan,AZE,-2.3206742,2021-06-16
Bangladesh,BGD,-0.5657984,2021-06-16
Belarus,BLR,-0.20617959,2021-06-16
Belgium,BEL,0.7153035,2021-06-16
Belize,BLZ,-0.051404674,2021-06-16
Benin,BEN,-1.6768038,2021-06-16
Bhutan,BTN,-0.8749533,2021-06-16
Bolivia,BOL,-0.18555674,2021-06-16
Bosnia and Herzegovina,BIH,-1.2258738,2021-06-16
Botswana,BWA,-0.6661526,2021-06-16
Brazil,BRA,-0.47425956,2021-06-16
Brunei,BRN,-0.49786875,2021-06-16
Bulgaria,BGR,1.1010451,2021-06-16
Burkina Faso,BFA,-0.5449965,2021-06-16
Burundi,BDI,-0.5039576,2021-06-16
Cabo Verde,CPV,-0.8225929,2021-06-16
Cambodia,KHM,0.180712,2021-06-16
Cameroon,CMR,-0.06998311,2021-06-16
Canada,CAN,-0.2851249,2021-06-16
Central African Republic,CAF,-0.27314627,2021-06-16
Chad,TCD,-0.7591872,2021-06-16
Chile,CHL,-0.82727027,2021-06-16
China,CHN,0.04044025,2021-06-16
Colombia,COL,0.35552296,2021-06-16
Comoros,COM,0.73708767,2021-06-16
Costa Rica,CRI,0.0757204,2021-06-16
Croatia,HRV,-1.101122,2021-06-16
Cuba,CUB,-0.57524395,2021-06-16
Cyprus,CYP,-1.4373934,2021-06-16
Czechia,CZE,-0.57503146,2021-06-16
Democratic Republic of the Congo,COD,0.02021598,2021-06-16
Denmark,DNK,-0.46394497,2021-06-16
Djibouti,DJI,-0.13046835,2021-06-16
Dominican Republic,DOM,-0.73953027,2021-06-16
East Timor,TLS,-0.9565363,2021-06-16
Ecuador,ECU,-0.22207344,2021-06-16
Egypt,EGY,-1.1675448,2021-06-16
El Salvador,SLV,-0.31372783,2021-06-16
Equatorial Guinea,GNQ,0.34012195,2021-06-16
Eritrea,ERI,0.49194878,2021-06-16
Estonia,EST,-0.06386527,2021-06-16
Ethiopia,ETH,0.14500776,2021-06-16
Falkland Islands,FLK,-0.6747756,2021-06-16
Faroe Islands,FRO,-0.41847005,2021-06-16
Fiji,FJI,-0.76337636,2021-06-16
Finland,FIN,-0.046643037,2021-06-16
France,FRA,0.47010016,2021-06-16
French Polynesia,PYF,-1.3115864,2021-06-16
French Southern and Antarctic Lands,ATF,0.9208156,2021-06-16
Gabon,GAB,0.013355391,2021-06-16
Gambia,GMB,-0.50987065,2021-06-16
Georgia,GEO,-2.1067338,2021-06-16
Germany,DEU,0.20533389,2021-06-16
Ghana,GHA,-1.0542765,2021-06-16
Greece,GRC,-1.1847748,2021-06-16
Greenland,GRL,-0.3177231,2021-06-16
Guatemala,GTM,0.00877098,2021-06-16
Guinea,GIN,-0.8316293,2021-06-16
Guinea-Bissau,GNB,-1.1304916,2021-06-16
Guyana,GUY,1.6564322,2021-06-16
Haiti,HTI,-1.0872638,2021-06-16
Honduras,HND,-0.21677843,2021-06-16
Hungary,HUN,-1.2626438,2021-06-16
Iceland,ISL,-0.5987531,2021-06-16
India,IND,0.6058702,2021-06-16
Indonesia,IDN,0.092722975,2021-06-16
Iran,IRN,-2.0316315,2021-06-16
Iraq,IRQ,-2.4677968,2021-06-16
Ireland,IRL,-0.5308267,2021-06-16
Israel,ISR,-1.1584076,2021-06-16
Italy,ITA,-0.8172124,2021-06-16
Ivory Coast,CIV,-0.29873404,2021-06-16
Jamaica,JAM,-0.6118998,2021-06-16
Japan,JPN,-0.1393861,2021-06-16
Jordan,JOR,-1.1580906,2021-06-16
Kazakhstan,KAZ,-1.9647845,2021-06-16
Kenya,KEN,0.009321578,2021-06-16
Kosovo,XKX,-1.2317473,2021-06-16
Kuwait,KWT,-2.6024446,2021-06-16
Kyrgyzstan,KGZ,-1.683113,2021-06-16
Laos,LAO,-0.101080395,2021-06-16
Latvia,LVA,0.015027232,2021-06-16
Lebanon,LBN,-1.5306268,2021-06-16
Lesotho,LSO,-0.73132896,2021-06-16
Liberia,LBR,-0.13931267,2021-06-16
Libya,LBY,-1.4651748,2021-06-16
Lithuania,LTU,0.06054904,2021-06-16
Luxembourg,LUX,0.70822906,2021-06-16
Madagascar,MDG,-0.43712318,2021-06-16
Malawi,MWI,-0.7658749,2021-06-16
Malaysia,MYS,0.2657164,2021-06-16
Mali,MLI,-0.85570294,2021-06-16
Mauritania,MRT,-0.8320806,2021-06-16
Mauritius,MUS,1.4111387,2021-06-16
Mexico,MEX,0.3789071,2021-06-16
Moldova,MDA,1.358662,2021-06-16
Mongolia,MNG,-0.0076624625,2021-06-16
Montenegro,MNE,-1.1372393,2021-06-16
Morocco,MAR,-1.0259801,2021-06-16
Mozambique,MOZ,-0.2695839,2021-06-16
Myanmar,MMR,-1.1569326,2021-06-16
Namibia,NAM,-0.2210744,2021-06-16
Nepal,NPL,1.0308535,2021-06-16
Netherlands,NLD,0.97927207,2021-06-16
New Caledonia,NCL,0.9680419,2021-06-16
New Zealand,NZL,-0.25136226,2021-06-16
Nicaragua,NIC,-0.50419563,2021-06-16
Niger,NER,-2.0484872,2021-06-16
Nigeria,NGA,-1.2769377,2021-06-16
North Korea,PRK,0.8878546,2021-06-16
North Macedonia,MKD,-0.9642733,2021-06-16
Norway,NOR,-0.33274397,2021-06-16
Oman,OMN,-1.6227939,2021-06-16
Pakistan,PAK,-0.3752215,2021-06-16
Palestine,PSE,-0.9204343,2021-06-16
Panama,PAN,0.28491795,2021-06-16
Papua New Guinea,PNG,0.09069715,2021-06-16
Paraguay,PRY,-0.9678612,2021-06-16
Peru,PER,0.06855317,2021-06-16
Philippines,PHL,0.024564378,2021-06-16
Poland,POL,-0.4464156,2021-06-16
Portugal,PRT,-0.1627451,2021-06-16
Puerto Rico,PRI,0.26743758,2021-06-16
Qatar,QAT,-2.3166583,2021-06-16
Republic of Serbia,SRB,-1.0985136,2021-06-16
Republic of the Congo,COG,0.07332069,2021-06-16
Romania,ROU,0.21782988,2021-06-16
Russia,RUS,-0.7280132,2021-06-16
Rwanda,RWA,-0.31733766,2021-06-16
Saint Vincent and the Grenadines,VCT,0.06853033,2021-06-16
Samoa,WSM,-0.33931795,2021-06-16
Saudi Arabia,SAU,-1.6424837,2021-06-16
Senegal,SEN,-0.86798334,2021-06-16
Siachen Glacier,SIA,-0.015659967,2021-06-16
Sierra Leone,SLE,-0.26425865,2021-06-16
Slovakia,SVK,-1.0945534,2021-06-16
Slovenia,SVN,-0.6432663,2021-06-16
Solomon Islands,SLB,0.034936644,2021-06-16
Somalia,SOM,0.23987505,2021-06-16
Somaliland,SOL,0.37693062,2021-06-16
South Africa,ZAF,-1.2497485,2021-06-16
South Georgia and the Islands,SGS,-2.2280598,2021-06-16
South Korea,KOR,-0.17305568,2021-06-16
South Sudan,SSD,-0.11417544,2021-06-16
Spain,ESP,-0.30237263,2021-06-16
Sri Lanka,LKA,0.52661926,2021-06-16
Sudan,SDN,-0.14300026,2021-06-16
Suriname,SUR,1.4329758,2021-06-16
Sweden,SWE,-0.31445587,2021-06-16
Switzerland,CHE,0.55390066,2021-06-16
Syria,SYR,-2.160439,2021-06-16
Taiwan,TWN,-0.5683817,2021-06-16
Tajikistan,TJK,-1.2943825,2021-06-16
Thailand,THA,-0.0003029759,2021-06-16
The Bahamas,BHS,-1.0959053,2021-06-16
Togo,TGO,-1.6078445,2021-06-16
Trinidad and Tobago,TTO,0.96248543,2021-06-16
Tunisia,TUN,-1.3086629,2021-06-16
Turkey,TUR,-1.4190108,2021-06-16
Turkmenistan,TKM,-2.5819447,2021-06-16
Uganda,UGA,-0.24882832,2021-06-16
Ukraine,UKR,0.80459994,2021-06-16
United Arab Emirates,ARE,-1.9989296,2021-06-16
United Kingdom,GBR,-0.30508548,2021-06-16
United Republic of Tanzania,TZA,-0.5559037,2021-06-16
United States Virgin Islands,VIR,-0.25932735,2021-06-16
United States of America,USA,-0.4297204,2021-06-16
Uruguay,URY,0.073102124,2021-06-16
Uzbekistan,UZB,-2.3858898,2021-06-16
Vanuatu,VUT,0.08426567,2021-06-16
Venezuela,VEN,-0.16229148,2021-06-16
Vietnam,VNM,-0.20911454,2021-06-16
Western Sahara,ESH,-1.0435734,2021-06-16
Yemen,YEM,-0.01277382,2021-06-16
Zambia,ZMB,0.28253135,2021-06-16
Zimbabwe,ZWE,-0.075721055,2021-06-16
eSwatini,SWZ,-0.48197746,2021-06-16
Afghanistan,AFG,-1.5875882,2021-07-16
Aland,ALA,-0.77870286,2021-07-16
Albania,ALB,-1.6577812,2021-07-16
Algeria,DZA,-0.7816189,2021-07-16
Angola,AGO,-0.24170434,2021-07-16
Argentina,ARG,-0.91038454,2021-07-16
Armenia,ARM,-1.9458165,2021-07-16
Australia,AUS,-0.23705676,2021-07-16
Austria,AUT,0.40481326,2021-07-16
Azerbaijan,AZE,-1.3744465,2021-07-16
Bangladesh,BGD,-0.20736955,2021-07-16
Belarus,BLR,-0.7914047,2021-07-16
Belgium,BEL,1.5973079,2021-07-16
Belize,BLZ,-0.70694596,2021-07-16
Benin,BEN,-0.88946307,2021-07-16
Bhutan,BTN,-1.0956126,2021-07-16
Bolivia,BOL,-1.0435581,2021-07-16
Bosnia and Herzegovina,BIH,-1.3718066,2021-07-16
Botswana,BWA,-0.8626353,2021-07-16
Brazil,BRA,-0.66116345,2021-07-16
Brunei,BRN,0.8459878,2021-07-16
Bulgaria,BGR,0.32453427,2021-07-16
Burkina Faso,BFA,0.36799678,2021-07-16
Burundi,BDI,0.36340198,2021-07-16
Cabo Verde,CPV,0.14248425,2021-07-16
Cambodia,KHM,-0.47940683,2021-07-16
Cameroon,CMR,-0.6948158,2021-07-16
Canada,CAN,-0.48028824,2021-07-16
Central African Republic,CAF,0.102312244,2021-07-16
Chad,TCD,-0.5867316,2021-07-16
Chile,CHL,-0.8241476,2021-07-16
China,CHN,-0.11455083,2021-07-16
Colombia,COL,0.11847888,2021-07-16
Comoros,COM,-0.4007156,2021-07-16
Costa Rica,CRI,0.21188757,2021-07-16
Croatia,HRV,-1.1549174,2021-07-16
Cuba,CUB,0.11773012,2021-07-16
Cyprus,CYP,-1.3136066,2021-07-16
Czechia,CZE,0.0191041,2021-07-16
Democratic Republic of the Congo,COD,0.032960724,2021-07-16
Denmark,DNK,-0.20184614,2021-07-16
Djibouti,DJI,0.47039565,2021-07-16
Dominican Republic,DOM,-0.19015205,2021-07-16
East Timor,TLS,-0.451542,2021-07-16
Ecuador,ECU,-0.20037308,2021-07-16
Egypt,EGY,-1.4649844,2021-07-16
El Salvador,SLV,-0.39702755,2021-07-16
Equatorial Guinea,GNQ,0.023868296,2021-07-16
Eritrea,ERI,0.20617774,2021-07-16
Estonia,EST,-1.1074399,2021-07-16
Ethiopia,ETH,0.11848262,2021-07-16
Falkland Islands,FLK,-0.82284105,2021-07-16
Faroe Islands,FRO,-0.5030827,2021-07-16
Fiji,FJI,-0.06539366,2021-07-16
Finland,FIN,-1.0094627,2021-07-16
France,FRA,1.2596388,2021-07-16
French Polynesia,PYF,-1.0716594,2021-07-16
French Southern and Antarctic Lands,ATF,0.7444702,2021-07-16
Gabon,GAB,0.29685646,2021-07-16
Gambia,GMB,-1.3050923,2021-07-16
Georgia,GEO,-1.4734625,2021-07-16
Germany,DEU,0.68903756,2021-07-16
Ghana,GHA,-0.14718442,2021-07-16
Greece,GRC,-1.3302948,2021-07-16
Greenland,GRL,-0.75207424,2021-07-16
Guatemala,GTM,-0.6294898,2021-07-16
Guinea,GIN,-0.5640348,2021-07-16
Guinea-Bissau,GNB,-1.32249,2021-07-16
Guyana,GUY,1.3723224,2021-07-16
Haiti,HTI,-0.8280646,2021-07-16
Honduras,HND,-0.41321555,2021-07-16
Hungary,HUN,-1.3693477,2021-07-16
Iceland,ISL,-1.0648447,2021-07-16
India,IND,0.44808024,2021-07-16
Indonesia,IDN,0.28221813,2021-07-16
Iran,IRN,-1.6570591,2021-07-16
Iraq,IRQ,-2.539772,2021-07-16
Ireland,IRL,0.04701357,2021-07-16
Israel,ISR,-1.3333268,2021-07-16
Italy,ITA,-0.6684768,2021-07-16
Ivory Coast,CIV,0.275799,2021-07-16
Jamaica,JAM,0.12841071,2021-07-16
Japan,JPN,-0.39377746,2021-07-16
Jordan,JOR,-1.2568088,2021-07-16
Kazakhstan,KAZ,-1.9630688,2021-07-16
Kenya,KEN,0.25648993,2021-07-16
Kosovo,XKX,-1.716484,2021-07-16
Kuwait,KWT,-2.2152348,2021-07-16
Kyrgyzstan,KGZ,-1.2797035,2021-07-16
Laos,LAO,-0.9119761,2021-07-16
Latvia,LVA,-0.8682371,2021-07-16
Lebanon,LBN,-1.4919062,2021-07-16
Lesotho,LSO,-1.7490764,2021-07-16
Liberia,LBR,-0.046615634,2021-07-16
Libya,LBY,-1.6925362,2021-07-16
Lithuania,LTU,-0.44676957,2021-07-16
Luxembourg,LUX,1.7605397,2021-07-16
Madagascar,MDG,-0.28909686,2021-07-16
Malawi,MWI,0.34694526,2021-07-16
Malaysia,MYS,0.9267775,2021-07-16
Mali,MLI,-0.5974352,2021-07-16
Mauritania,MRT,-0.6543554,2021-07-16
Mauritius,MUS,-0.101813026,2021-07-16
Mexico,MEX,0.73017555,2021-07-16
Moldova,MDA,1.0213554,2021-07-16
Mongolia,MNG,-0.06796993,2021-07-16
Montenegro,MNE,-1.421608,2021-07-16
Morocco,MAR,-0.8625444,2021-07-16
Mozambique,MOZ,0.17081057,2021-07-16
Myanmar,MMR,-1.095081,2021-07-16
Namibia,NAM,-0.10528061,2021-07-16
Nepal,NPL,0.81438416,2021-07-16
Netherlands,NLD,1.3697193,2021-07-16
New Caledonia,NCL,-0.8816858,2021-07-16
New Zealand,NZL,-0.053758375,2021-07-16
Nicaragua,NIC,-0.65689814,2021-07-16
Niger,NER,-1.3081448,2021-07-16
Nigeria,NGA,-1.0122663,2021-07-16
North Korea,PRK,-0.85083884,2021-07-16
North Macedonia,MKD,-1.2536983,2021-07-16
Norway,NOR,-0.3769563,2021-07-16
Oman,OMN,-1.3980294,2021-07-16
Pakistan,PAK,-0.52431035,2021-07-16
Palestine,PSE,-1.166874,2021-07-16
Panama,PAN,0.26981625,2021-07-16
Papua New Guinea,PNG,0.13211939,2021-07-16
Paraguay,PRY,-1.2668425,2021-07-16
Peru,PER,-0.33467087,2021-07-16
Philippines,PHL,0.41295594,2021-07-16
Poland,POL,-0.5297853,2021-07-16
Portugal,PRT,-0.8276505,2021-07-16
Puerto Rico,PRI,0.30126974,2021-07-16
Qatar,QAT,-2.1228077,2021-07-16
Republic of Serbia,SRB,-1.4169971,2021-07-16
Republic of the Congo,COG,0.15640798,2021-07-16
Romania,ROU,-0.10139505,2021-07-16
Russia,RUS,-0.75399184,2021-07-16
Rwanda,RWA,0.11624174,2021-07-16
Saint Vincent and the Grenadines,VCT,-0.04599407,2021-07-16
Samoa,WSM,-0.017674979,2021-07-16
Saudi Arabia,SAU,-1.5346454,2021-07-16
Senegal,SEN,-1.5749011,2021-07-16
Siachen Glacier,SIA,0.28685433,2021-07-16
Sierra Leone,SLE,-0.1798275,2021-07-16
Slovakia,SVK,-1.0709438,2021-07-16
Slovenia,SVN,-0.43548632,2021-07-16
Solomon Islands,SLB,0.051780004,2021-07-16
Somalia,SOM,-0.2340476,2021-07-16
Somaliland,SOL,-0.08709201,2021-07-16
South Africa,ZAF,-1.251297,2021-07-16
South Georgia and the Islands,SGS,-1.1856161,2021-07-16
South Korea,KOR,-0.5975623,2021-07-16
South Sudan,SSD,-0.11381742,2021-07-16
Spain,ESP,-0.78316516,2021-07-16
Sri Lanka,LKA,1.1091477,2021-07-16
Sudan,SDN,-0.5406762,2021-07-16
Suriname,SUR,1.5954113,2021-07-16
Sweden,SWE,-0.36480695,2021-07-16
Switzerland,CHE,1.8831549,2021-07-16
Syria,SYR,-2.1684494,2021-07-16
Taiwan,TWN,-0.5859253,2021-07-16
Tajikistan,TJK,-1.2345128,2021-07-16
Thailand,THA,-0.9731502,2021-07-16
The Bahamas,BHS,-0.995522,2021-07-16
Togo,TGO,-0.7469382,2021-07-16
Trinidad and Tobago,TTO,0.8891039,2021-07-16
Tunisia,TUN,-1.6336925,2021-07-16
Turkey,TUR,-1.1650671,2021-07-16
Turkmenistan,TKM,-2.547127,2021-07-16
Uganda,UGA,0.40795085,2021-07-16
Ukraine,UKR,0.33971602,2021-07-16
United Arab Emirates,ARE,-1.8807263,2021-07-16
United Kingdom,GBR,0.41078377,2021-07-16
United Republic of Tanzania,TZA,-0.046437006,2021-07-16
United States Virgin Islands,VIR,0.14026481,2021-07-16
United States of America,USA,0.02078777,2021-07-16
Uruguay,URY,-0.028499814,2021-07-16
Uzbekistan,UZB,-2.341903,2021-07-16
Vanuatu,VUT,0.014646653,2021-07-16
Venezuela,VEN,-0.40904784,2021-07-16
Vietnam,VNM,-0.92067444,2021-07-16
Western Sahara,ESH,-0.7295952,2021-07-16
Yemen,YEM,-0.32388163,2021-07-16
Zambia,ZMB,-0.060733493,2021-07-16
Zimbabwe,ZWE,0.022667954,2021-07-16
eSwatini,SWZ,-0.8174734,2021-07-16
Afghanistan,AFG,-2.025038,2021-08-16
Aland,ALA,-0.6403056,2021-08-16
Albania,ALB,-1.2445828,2021-08-16
Algeria,DZA,-1.1456718,2021-08-16
Angola,AGO,-0.71275944,2021-08-16
Argentina,ARG,-1.4634784,2021-08-16
Armenia,ARM,-0.88961667,2021-08-16
Australia,AUS,-0.37647635,2021-08-16
Austria,AUT,0.25359023,2021-08-16
Azerbaijan,AZE,-0.92996186,2021-08-16
Bangladesh,BGD,-0.010432034,2021-08-16
Belarus,BLR,-0.52713805,2021-08-16
Belgium,BEL,1.1395034,2021-08-16
Belize,BLZ,-0.8026853,2021-08-16
Benin,BEN,0.40790156,2021-08-16
Bhutan,BTN,-1.1715807,2021-08-16
Bolivia,BOL,-1.0061272,2021-08-16
Bosnia and Herzegovina,BIH,-1.2204497,2021-08-16
Botswana,BWA,-0.8773823,2021-08-16
Brazil,BRA,-0.49866775,2021-08-16
Brunei,BRN,1.6385808,2021-08-16
Bulgaria,BGR,0.02176157,2021-08-16
Burkina Faso,BFA,0.7766391,2021-08-16
Burundi,BDI,-1.2575743,2021-08-16
Cabo Verde,CPV,-0.055629287,2021-08-16
Cambodia,KHM,-0.27557763,2021-08-16
Cameroon,CMR,-0.3009795,2021-08-16
Canada,CAN,-0.5111426,2021-08-16
Central African Republic,CAF,0.4459634,2021-08-16
Chad,TCD,0.20498367,2021-08-16
Chile,CHL,-0.7751215,2021-08-16
China,CHN,0.004143386,2021-08-16
Colombia,COL,0.42940858,2021-08-16
Comoros,COM,-0.3204239,2021-08-16
Costa Rica,CRI,0.1396833,2021-08-16
Croatia,HRV,-1.2513562,2021-08-16
Cuba,CUB,0.70160735,2021-08-16
Cyprus,CYP,-0.35155958,2021-08-16
Czechia,CZE,0.3850365,2021-08-16
Democratic Republic of the Congo,COD,0.025111472,2021-08-16
Denmark,DNK,-0.783287,2021-08-16
Djibouti,DJI,-0.13211295,2021-08-16
Dominican Republic,DOM,0.35084766,2021-08-16
East Timor,TLS,-0.24959035,2021-08-16
Ecuador,ECU,-0.13725783,2021-08-16
Egypt,EGY,-1.43611,2021-08-16
El Salvador,SLV,-0.3419521,2021-08-16
Equatorial Guinea,GNQ,0.33936286,2021-08-16
Eritrea,ERI,0.0705211,2021-08-16
Estonia,EST,-0.78010625,2021-08-16
Ethiopia,ETH,-0.28925833,2021-08-16
Falkland Islands,FLK,-1.4767871,2021-08-16
Faroe Islands,FRO,-0.8092116,2021-08-16
Fiji,FJI,-1.4021449,2021-08-16
Finland,FIN,-0.62000525,2021-08-16
France,FRA,0.50730675,2021-08-16
French Polynesia,PYF,-0.3218976,2021-08-16
French Southern and Antarctic Lands,ATF,0.957406,2021-08-16
Gabon,GAB,0.6543443,2021-08-16
Gambia,GMB,-0.40211305,2021-08-16
Georgia,GEO,-0.35863248,2021-08-16
Germany,DEU,0.6904696,2021-08-16
Ghana,GHA,0.648012,2021-08-16
Greece,GRC,-0.9985724,2021-08-16
Greenland,GRL,-0.90594614,2021-08-16
Guatemala,GTM,-0.8664684,2021-08-16
Guinea,GIN,-0.08657261,2021-08-16
Guinea-Bissau,GNB,-0.5843113,2021-08-16
Guyana,GUY,1.1454945,2021-08-16
Haiti,HTI,1.9356439,2021-08-16
Honduras,HND,-0.5582215,2021-08-16
Hungary,HUN,-1.2937142,2021-08-16
Iceland,ISL,-1.7584797,2021-08-16
India,IND,-0.099662244,2021-08-16
Indonesia,IDN,0.59337246,2021-08-16
Iran,IRN,-1.8671699,2021-08-16
Iraq,IRQ,-1.933646,2021-08-16
Ireland,IRL,-1.0971742,2021-08-16
Israel,ISR,-0.9907945,2021-08-16
Italy,ITA,-1.0768297,2021-08-16
Ivory Coast,CIV,0.46961585,2021-08-16
Jamaica,JAM,1.448386,2021-08-16
Japan,JPN,0.122381076,2021-08-16
Jordan,JOR,-0.97194904,2021-08-16
Kazakhstan,KAZ,-1.492069,2021-08-16
Kenya,KEN,0.22764987,2021-08-16
Kosovo,XKX,-1.5276266,2021-08-16
Kuwait,KWT,-1.9969014,2021-08-16
Kyrgyzstan,KGZ,-1.0490863,2021-08-16
Laos,LAO,-0.8773714,2021-08-16
Latvia,LVA,-0.74990493,2021-08-16
Lebanon,LBN,-0.70140594,2021-08-16
Lesotho,LSO,0.11231915,2021-08-16
Liberia,LBR,0.036441997,2021-08-16
Libya,LBY,-1.7670802,2021-08-16
Lithuania,LTU,-0.34525365,2021-08-16
Luxembourg,LUX,1.3182744,2021-08-16
Madagascar,MDG,-0.018426582,2021-08-16
Malawi,MWI,0.9410344,2021-08-16
Malaysia,MYS,1.0146152,2021-08-16
Mali,MLI,-0.3917562,2021-08-16
Mauritania,MRT,-0.5879502,2021-08-16
Mauritius,MUS,1.4206128,2021-08-16
Mexico,MEX,1.082691,2021-08-16
Moldova,MDA,0.82590145,2021-08-16
