spei_iso3,spei,spei_date,year,month
PYF,0.053491082,2019-04-16,2019,4
ATF,1.5130484,2019-04-16,2019,4
GAB,0.21857564,2019-04-16,2019,4
GMB,-0.0046028197,2019-04-16,2019,4
GEO,0.2265504,2019-04-16,2019,4
DEU,-1.3457615,2019-04-16,2019,4
GHA,-0.01939842,2019-04-16,2019,4
GRC,-0.67198735,2019-04-16,2019,4
GRL,0.119246714,2019-04-16,2019,4
GTM,-1.0084139,2019-04-16,2019,4
GIN,0.40669027,2019-04-16,2019,4
GNB,-0.18253794,2019-04-16,2019,4
GUY,-1.5128418,2019-04-16,2019,4
HTI,-1.1967894,2019-04-16,2019,4
HND,-0.49519002,2019-04-16,2019,4
HUN,-1.8404639,2019-04-16,2019,4
ISL,0.5201673,2019-04-16,2019,4
IND,-0.24271579,2019-04-16,2019,4
IDN,-0.3864542,2019-04-16,2019,4
IRN,1.277201,2019-04-16,2019,4
IRQ,0.8592354,2019-04-16,2019,4
IRL,1.0144067,2019-04-16,2019,4
ISR,1.0140634,2019-04-16,2019,4
ITA,-1.2212169,2019-04-16,2019,4
CIV,-0.025284842,2019-04-16,2019,4
JAM,0.4131349,2019-04-16,2019,4
JPN,-1.2110718,2019-04-16,2019,4
JOR,1.0642065,2019-04-16,2019,4
KAZ,-0.42945752,2019-04-16,2019,4
KEN,0.55996144,2019-04-16,2019,4
XKX,-1.639514,2019-04-16,2019,4
KWT,0.10588521,2019-04-16,2019,4
KGZ,0.6826799,2019-04-16,2019,4
LAO,-1.0256128,2019-04-16,2019,4
LVA,-1.6959068,2019-04-16,2019,4
LBN,1.1517702,2019-04-16,2019,4
LSO,0.83126956,2019-04-16,2019,4
LBR,-0.04113333,2019-04-16,2019,4
LBY,0.38496068,2019-04-16,2019,4
LTU,-2.0452268,2019-04-16,2019,4
LUX,-0.5583329,2019-04-16,2019,4
MDG,0.33826625,2019-04-16,2019,4
MWI,1.324824,2019-04-16,2019,4
MYS,-1.3769717,2019-04-16,2019,4
MLI,0.17655404,2019-04-16,2019,4
MRT,-0.113098584,2019-04-16,2019,4
MUS,-1.784072,2019-04-16,2019,4
MEX,-0.5538309,2019-04-16,2019,4
MDA,-1.599718,2019-04-16,2019,4
MNG,-1.6666334,2019-04-16,2019,4
MNE,-1.4832503,2019-04-16,2019,4
MAR,-1.1882982,2019-04-16,2019,4
MOZ,0.61086756,2019-04-16,2019,4
MMR,-0.8862015,2019-04-16,2019,4
NAM,-0.12586293,2019-04-16,2019,4
NPL,0.92106897,2019-04-16,2019,4
NLD,-0.50858897,2019-04-16,2019,4
NCL,0.3877841,2019-04-16,2019,4
NZL,0.72270685,2019-04-16,2019,4
NIC,-0.84660345,2019-04-16,2019,4
NER,-0.023008352,2019-04-16,2019,4
NGA,-0.5347143,2019-04-16,2019,4
PRK,-1.6710972,2019-04-16,2019,4
MKD,-1.56419,2019-04-16,2019,4
NOR,0.33670995,2019-04-16,2019,4
OMN,-0.5906896,2019-04-16,2019,4
PAK,1.2421991,2019-04-16,2019,4
PSE,0.9864387,2019-04-16,2019,4
PAN,-0.4588743,2019-04-16,2019,4
PNG,0.15693828,2019-04-16,2019,4
PRY,1.3169261,2019-04-16,2019,4
PER,0.017697928,2019-04-16,2019,4
PHL,-0.8868007,2019-04-16,2019,4
POL,-1.9434049,2019-04-16,2019,4
PRT,-1.4207039,2019-04-16,2019,4
PRI,-0.39084005,2019-04-16,2019,4
QAT,1.8541485,2019-04-16,2019,4
SRB,-1.5906447,2019-04-16,2019,4
COG,-0.21439411,2019-04-16,2019,4
ROU,-1.4494097,2019-04-16,2019,4
RUS,-0.1459789,2019-04-16,2019,4
RWA,-2.9745266,2019-04-16,2019,4
VCT,-1.3446182,2019-04-16,2019,4
WSM,1.0136188,2019-04-16,2019,4
SAU,0.25792086,2019-04-16,2019,4
SEN,0.09004161,2019-04-16,2019,4
SIA,0.33459347,2019-04-16,2019,4
SLE,0.008615388,2019-04-16,2019,4
SVK,-1.7881604,2019-04-16,2019,4
SVN,-0.68840265,2019-04-16,2019,4
SLB,-0.00087223406,2019-04-16,2019,4
SOM,-0.4720305,2019-04-16,2019,4
SOL,-0.1918253,2019-04-16,2019,4
ZAF,-0.50793475,2019-04-16,2019,4
SGS,-0.5185107,2019-04-16,2019,4
KOR,-0.8908161,2019-04-16,2019,4
SSD,-0.4228242,2019-04-16,2019,4
ESP,-1.3364875,2019-04-16,2019,4
LKA,-0.3300726,2019-04-16,2019,4
SDN,-0.58497494,2019-04-16,2019,4
SUR,-1.4166504,2019-04-16,2019,4
SWE,0.20240115,2019-04-16,2019,4
CHE,-0.98995477,2019-04-16,2019,4
SYR,1.3470592,2019-04-16,2019,4
TWN,0.21977392,2019-04-16,2019,4
TJK,0.6396139,2019-04-16,2019,4
THA,-1.3380516,2019-04-16,2019,4
BHS,-0.067853875,2019-04-16,2019,4
TGO,-0.1374068,2019-04-16,2019,4
TTO,-0.2565789,2019-04-16,2019,4
TUN,0.34563363,2019-04-16,2019,4
TUR,0.1369722,2019-04-16,2019,4
TKM,1.4648619,2019-04-16,2019,4
UGA,0.11748196,2019-04-16,2019,4
UKR,-1.6852638,2019-04-16,2019,4
ARE,0.7970002,2019-04-16,2019,4
GBR,-0.18901628,2019-04-16,2019,4
TZA,-0.010629939,2019-04-16,2019,4
VIR,-0.5176307,2019-04-16,2019,4
USA,0.8239999,2019-04-16,2019,4
URY,-0.65546745,2019-04-16,2019,4
UZB,0.4508373,2019-04-16,2019,4
VUT,0.027518546,2019-04-16,2019,4
VEN,-0.46414462,2019-04-16,2019,4
VNM,-0.1376876,2019-04-16,2019,4
ESH,-0.78524417,2019-04-16,2019,4
YEM,-0.41787204,2019-04-16,2019,4
ZMB,0.13193083,2019-04-16,2019,4
ZWE,0.10388845,2019-04-16,2019,4
SWZ,0.3892866,2019-04-16,2019,4
AFG,0.903288,2019-05-16,2019,5
ALA,-0.4103405,2019-05-16,2019,5
ALB,0.2931752,2019-05-16,2019,5
DZA,-0.7388746,2019-05-16,2019,5
AGO,0.11706918,2019-05-16,2019,5
ARG,0.3334605,2019-05-16,2019,5
ARM,-0.09610747,2019-05-16,2019,5
AUS,-0.46610346,2019-05-16,2019,5
AUT,0.90199846,2019-05-16,2019,5
AZE,-0.28148362,2019-05-16,2019,5
BGD,0.014514138,2019-05-16,2019,5
BLR,-1.1599407,2019-05-16,2019,5
BEL,-0.26380697,2019-05-16,2019,5
BLZ,-0.41169262,2019-05-16,2019,5
BEN,-0.13514158,2019-05-16,2019,5
BTN,0.12342659,2019-05-16,2019,5
BOL,-0.52495617,2019-05-16,2019,5
BIH,1.1022447,2019-05-16,2019,5
BWA,-0.3920546,2019-05-16,2019,5
BRA,0.15938053,2019-05-16,2019,5
BRN,-1.564087,2019-05-16,2019,5
BGR,-0.5681485,2019-05-16,2019,5
BFA,-0.08536396,2019-05-16,2019,5
BDI,-2.0309825,2019-05-16,2019,5
CPV,0.37930438,2019-05-16,2019,5
KHM,-0.40130287,2019-05-16,2019,5
CMR,-0.17429166,2019-05-16,2019,5
CAN,-0.48840302,2019-05-16,2019,5
CAF,-0.36218402,2019-05-16,2019,5
TCD,-0.52468026,2019-05-16,2019,5
CHL,-0.046162177,2019-05-16,2019,5
CHN,-0.56686944,2019-05-16,2019,5
COL,0.008682205,2019-05-16,2019,5
COM,1.141891,2019-05-16,2019,5
CRI,1.1053927,2019-05-16,2019,5
HRV,1.0259206,2019-05-16,2019,5
CUB,0.048941858,2019-05-16,2019,5
CYP,0.5078801,2019-05-16,2019,5
CZE,0.033066522,2019-05-16,2019,5
COD,-0.079665415,2019-05-16,2019,5
DNK,0.36469004,2019-05-16,2019,5
DJI,0.021846816,2019-05-16,2019,5
DOM,-0.04776545,2019-05-16,2019,5
TLS,-1.6370245,2019-05-16,2019,5
ECU,0.8247212,2019-05-16,2019,5
EGY,-0.2759986,2019-05-16,2019,5
SLV,-0.39183918,2019-05-16,2019,5
GNQ,0.4393447,2019-05-16,2019,5
ERI,-0.5958621,2019-05-16,2019,5
EST,-0.29241166,2019-05-16,2019,5
ETH,0.23437102,2019-05-16,2019,5
FLK,-0.08043559,2019-05-16,2019,5
FRO,-0.33720964,2019-05-16,2019,5
FJI,0.39881226,2019-05-16,2019,5
FIN,0.6636586,2019-05-16,2019,5
FRA,-0.7492424,2019-05-16,2019,5
PYF,-0.25401178,2019-05-16,2019,5
ATF,1.1110919,2019-05-16,2019,5
GAB,0.19161645,2019-05-16,2019,5
GMB,0.07632227,2019-05-16,2019,5
GEO,-0.46212167,2019-05-16,2019,5
DEU,-0.31831524,2019-05-16,2019,5
GHA,-0.05858512,2019-05-16,2019,5
GRC,-0.49155608,2019-05-16,2019,5
GRL,-0.052129295,2019-05-16,2019,5
GTM,0.108636096,2019-05-16,2019,5
GIN,0.2472579,2019-05-16,2019,5
GNB,0.1307684,2019-05-16,2019,5
GUY,-0.84803164,2019-05-16,2019,5
HTI,0.82162696,2019-05-16,2019,5
HND,-0.6077969,2019-05-16,2019,5
HUN,0.3265254,2019-05-16,2019,5
ISL,-0.21888337,2019-05-16,2019,5
IND,-0.49171236,2019-05-16,2019,5
IDN,-0.4620285,2019-05-16,2019,5
IRN,1.2445346,2019-05-16,2019,5
IRQ,0.6074119,2019-05-16,2019,5
IRL,0.7560346,2019-05-16,2019,5
ISR,0.16165261,2019-05-16,2019,5
ITA,0.25855318,2019-05-16,2019,5
CIV,-0.18613172,2019-05-16,2019,5
JAM,0.5241133,2019-05-16,2019,5
JPN,-1.6127573,2019-05-16,2019,5
JOR,-0.04902092,2019-05-16,2019,5
KAZ,-0.8097599,2019-05-16,2019,5
KEN,0.41762906,2019-05-16,2019,5
XKX,0.27829167,2019-05-16,2019,5
KWT,0.19276887,2019-05-16,2019,5
KGZ,-0.12165744,2019-05-16,2019,5
LAO,-1.1484251,2019-05-16,2019,5
LVA,-0.9725931,2019-05-16,2019,5
LBN,0.6797156,2019-05-16,2019,5
LSO,0.6045332,2019-05-16,2019,5
LBR,-0.102466784,2019-05-16,2019,5
LBY,0.06674164,2019-05-16,2019,5
LTU,-1.3005577,2019-05-16,2019,5
LUX,0.044913866,2019-05-16,2019,5
MDG,0.5912939,2019-05-16,2019,5
MWI,1.086643,2019-05-16,2019,5
MYS,-1.2126362,2019-05-16,2019,5
MLI,0.09427881,2019-05-16,2019,5
MRT,-0.23810276,2019-05-16,2019,5
MUS,-1.3682191,2019-05-16,2019,5
MEX,-0.42226505,2019-05-16,2019,5
MDA,-0.80704314,2019-05-16,2019,5
MNG,-1.4892505,2019-05-16,2019,5
MNE,0.8423229,2019-05-16,2019,5
MAR,-1.1905854,2019-05-16,2019,5
MOZ,0.75695604,2019-05-16,2019,5
MMR,-1.3397493,2019-05-16,2019,5
NAM,-0.22526267,2019-05-16,2019,5
NPL,0.102908775,2019-05-16,2019,5
NLD,-0.1951815,2019-05-16,2019,5
NCL,-0.91608053,2019-05-16,2019,5
NZL,1.1480132,2019-05-16,2019,5
NIC,0.13642173,2019-05-16,2019,5
NER,0.014046897,2019-05-16,2019,5
NGA,-0.56340796,2019-05-16,2019,5
PRK,-1.9584236,2019-05-16,2019,5
MKD,-0.3803009,2019-05-16,2019,5
NOR,0.26482847,2019-05-16,2019,5
OMN,-0.7314788,2019-05-16,2019,5
PAK,1.0781782,2019-05-16,2019,5
PSE,0.34240565,2019-05-16,2019,5
PAN,0.44706646,2019-05-16,2019,5
PNG,0.2672351,2019-05-16,2019,5
PRY,1.8607128,2019-05-16,2019,5
PER,0.062347464,2019-05-16,2019,5
PHL,-0.40083662,2019-05-16,2019,5
POL,-0.4377371,2019-05-16,2019,5
PRT,-1.5803558,2019-05-16,2019,5
PRI,-0.7594187,2019-05-16,2019,5
QAT,1.906535,2019-05-16,2019,5
SRB,0.69439095,2019-05-16,2019,5
COG,-0.24376935,2019-05-16,2019,5
ROU,0.40285033,2019-05-16,2019,5
RUS,-0.37251395,2019-05-16,2019,5
RWA,-1.9160877,2019-05-16,2019,5
VCT,-1.1594462,2019-05-16,2019,5
WSM,0.36671746,2019-05-16,2019,5
SAU,0.058919206,2019-05-16,2019,5
SEN,0.1845994,2019-05-16,2019,5
SIA,-0.11075283,2019-05-16,2019,5
SLE,0.01341145,2019-05-16,2019,5
SVK,0.31643778,2019-05-16,2019,5
SVN,1.1385081,2019-05-16,2019,5
SLB,0.002725708,2019-05-16,2019,5
SOM,-0.22252019,2019-05-16,2019,5
SOL,0.10075481,2019-05-16,2019,5
ZAF,-0.7009334,2019-05-16,2019,5
SGS,0.16891283,2019-05-16,2019,5
KOR,-1.6717342,2019-05-16,2019,5
SSD,-0.3171265,2019-05-16,2019,5
ESP,-1.3862104,2019-05-16,2019,5
LKA,-1.8628701,2019-05-16,2019,5
SDN,-0.64442337,2019-05-16,2019,5
SUR,-0.8761246,2019-05-16,2019,5
SWE,0.4437344,2019-05-16,2019,5
CHE,0.27148885,2019-05-16,2019,5
SYR,0.7625949,2019-05-16,2019,5
TWN,0.35725367,2019-05-16,2019,5
TJK,0.5784267,2019-05-16,2019,5
THA,-1.2075586,2019-05-16,2019,5
BHS,0.22412151,2019-05-16,2019,5
TGO,-0.11589249,2019-05-16,2019,5
TTO,-0.977528,2019-05-16,2019,5
TUN,0.5676849,2019-05-16,2019,5
TUR,-0.24139829,2019-05-16,2019,5
TKM,0.8384344,2019-05-16,2019,5
UGA,0.12767446,2019-05-16,2019,5
UKR,-0.294584,2019-05-16,2019,5
ARE,0.58089715,2019-05-16,2019,5
GBR,0.09297968,2019-05-16,2019,5
TZA,0.52580297,2019-05-16,2019,5
VIR,-1.0579804,2019-05-16,2019,5
USA,0.7364165,2019-05-16,2019,5
URY,0.09775699,2019-05-16,2019,5
UZB,-0.026223928,2019-05-16,2019,5
VUT,0.008577898,2019-05-16,2019,5
VEN,-0.33753383,2019-05-16,2019,5
VNM,-0.36875987,2019-05-16,2019,5
ESH,-1.2230504,2019-05-16,2019,5
YEM,-0.21132177,2019-05-16,2019,5
ZMB,0.1700552,2019-05-16,2019,5
ZWE,0.22818093,2019-05-16,2019,5
SWZ,-0.2999305,2019-05-16,2019,5
AFG,0.76488924,2019-06-16,2019,6
ALA,-1.5549352,2019-06-16,2019,6
ALB,1.1068038,2019-06-16,2019,6
DZA,-1.1169595,2019-06-16,2019,6
AGO,0.13126524,2019-06-16,2019,6
ARG,0.23479155,2019-06-16,2019,6
ARM,-1.1948647,2019-06-16,2019,6
AUS,-0.42287087,2019-06-16,2019,6
AUT,-0.13673091,2019-06-16,2019,6
AZE,-1.2500118,2019-06-16,2019,6
BGD,-1.3119745,2019-06-16,2019,6
BLR,-1.7484145,2019-06-16,2019,6
BEL,-1.0032673,2019-06-16,2019,6
BLZ,-0.61440927,2019-06-16,2019,6
BEN,-0.036636703,2019-06-16,2019,6
BTN,-1.1361831,2019-06-16,2019,6
BOL,-1.0440158,2019-06-16,2019,6
BIH,1.3138211,2019-06-16,2019,6
BWA,-0.27854574,2019-06-16,2019,6
BRA,0.02880949,2019-06-16,2019,6
BRN,-0.2670861,2019-06-16,2019,6
BGR,0.071790695,2019-06-16,2019,6
BFA,-0.27052373,2019-06-16,2019,6
BDI,-1.1911416,2019-06-16,2019,6
CPV,0.27106884,2019-06-16,2019,6
KHM,-0.5119546,2019-06-16,2019,6
CMR,-0.021880712,2019-06-16,2019,6
CAN,-0.14576906,2019-06-16,2019,6
CAF,-0.06345743,2019-06-16,2019,6
TCD,-0.38518634,2019-06-16,2019,6
CHL,-0.25469208,2019-06-16,2019,6
CHN,-0.15891193,2019-06-16,2019,6
COL,-0.22693048,2019-06-16,2019,6
COM,1.5814356,2019-06-16,2019,6
CRI,1.3124231,2019-06-16,2019,6
HRV,1.0544027,2019-06-16,2019,6
CUB,-0.5933052,2019-06-16,2019,6
CYP,0.08166964,2019-06-16,2019,6
CZE,-0.9014536,2019-06-16,2019,6
COD,0.08112283,2019-06-16,2019,6
DNK,-1.0493944,2019-06-16,2019,6
DJI,0.38610324,2019-06-16,2019,6
DOM,-0.8937149,2019-06-16,2019,6
TLS,-0.9053225,2019-06-16,2019,6
ECU,0.35615185,2019-06-16,2019,6
EGY,-1.0481324,2019-06-16,2019,6
SLV,-1.0455357,2019-06-16,2019,6
GNQ,0.07715373,2019-06-16,2019,6
ERI,-0.09468653,2019-06-16,2019,6
EST,-1.6724081,2019-06-16,2019,6
ETH,0.79414976,2019-06-16,2019,6
FLK,-0.39400333,2019-06-16,2019,6
FRO,-0.6979969,2019-06-16,2019,6
FJI,0.63168865,2019-06-16,2019,6
FIN,-0.24113548,2019-06-16,2019,6
FRA,-0.6189857,2019-06-16,2019,6
PYF,-0.4380031,2019-06-16,2019,6
ATF,0.64569527,2019-06-16,2019,6
GAB,0.049459815,2019-06-16,2019,6
GMB,-0.059370585,2019-06-16,2019,6
GEO,-1.1797348,2019-06-16,2019,6
DEU,-1.2689617,2019-06-16,2019,6
GHA,-0.09451566,2019-06-16,2019,6
GRC,0.66179925,2019-06-16,2019,6
GRL,-0.6358847,2019-06-16,2019,6
GTM,-0.2078168,2019-06-16,2019,6
GIN,-0.09168282,2019-06-16,2019,6
GNB,-0.104052134,2019-06-16,2019,6
GUY,-0.19934326,2019-06-16,2019,6
HTI,0.07488067,2019-06-16,2019,6
HND,-1.2305506,2019-06-16,2019,6
HUN,0.15729316,2019-06-16,2019,6
ISL,-1.3856928,2019-06-16,2019,6
IND,-0.63216007,2019-06-16,2019,6
IDN,0.056081302,2019-06-16,2019,6
IRN,0.5272683,2019-06-16,2019,6
IRQ,-0.56034553,2019-06-16,2019,6
IRL,0.16460636,2019-06-16,2019,6
ISR,-0.324713,2019-06-16,2019,6
ITA,0.088321775,2019-06-16,2019,6
CIV,-0.14024815,2019-06-16,2019,6
JAM,-0.10883959,2019-06-16,2019,6
JPN,-1.1642962,2019-06-16,2019,6
JOR,-0.6256859,2019-06-16,2019,6
KAZ,-0.46202093,2019-06-16,2019,6
KEN,0.16704449,2019-06-16,2019,6
XKX,1.2300084,2019-06-16,2019,6
KWT,-0.84509563,2019-06-16,2019,6
KGZ,0.31188133,2019-06-16,2019,6
LAO,-1.250576,2019-06-16,2019,6
LVA,-1.9934272,2019-06-16,2019,6
LBN,-0.23012392,2019-06-16,2019,6
LSO,1.2084283,2019-06-16,2019,6
LBR,-0.02910684,2019-06-16,2019,6
LBY,-0.5725206,2019-06-16,2019,6
LTU,-2.1405485,2019-06-16,2019,6
LUX,-0.9776482,2019-06-16,2019,6
MDG,0.11652515,2019-06-16,2019,6
MWI,0.0837366,2019-06-16,2019,6
MYS,0.09626964,2019-06-16,2019,6
MLI,-0.0425264,2019-06-16,2019,6
MRT,-0.29705167,2019-06-16,2019,6
MUS,0.44724163,2019-06-16,2019,6
MEX,-0.56580347,2019-06-16,2019,6
MDA,-0.53651345,2019-06-16,2019,6
MNG,-0.97591203,2019-06-16,2019,6
MNE,1.6588049,2019-06-16,2019,6
MAR,-1.0405376,2019-06-16,2019,6
MOZ,0.49816802,2019-06-16,2019,6
MMR,-1.5305035,2019-06-16,2019,6
NAM,-0.33326244,2019-06-16,2019,6
NPL,-0.2620171,2019-06-16,2019,6
NLD,-1.0329374,2019-06-16,2019,6
NCL,-0.45607188,2019-06-16,2019,6
NZL,0.55752933,2019-06-16,2019,6
NIC,-0.58576757,2019-06-16,2019,6
NER,0.122744545,2019-06-16,2019,6
NGA,0.0023136025,2019-06-16,2019,6
PRK,-1.3229753,2019-06-16,2019,6
MKD,0.57586634,2019-06-16,2019,6
NOR,-0.065700606,2019-06-16,2019,6
OMN,-1.0702326,2019-06-16,2019,6
PAK,0.36231604,2019-06-16,2019,6
PSE,-0.297315,2019-06-16,2019,6
PAN,0.5874404,2019-06-16,2019,6
PNG,0.12391931,2019-06-16,2019,6
PRY,0.6533834,2019-06-16,2019,6
PER,0.21708563,2019-06-16,2019,6
PHL,-0.38492748,2019-06-16,2019,6
POL,-1.3363631,2019-06-16,2019,6
PRT,-1.1324677,2019-06-16,2019,6
PRI,-0.9082033,2019-06-16,2019,6
QAT,-0.32159084,2019-06-16,2019,6
SRB,1.2312655,2019-06-16,2019,6
COG,0.03076581,2019-06-16,2019,6
ROU,0.32577482,2019-06-16,2019,6
RUS,-0.6649747,2019-06-16,2019,6
RWA,-0.8037655,2019-06-16,2019,6
VCT,-1.2940999,2019-06-16,2019,6
WSM,0.19035242,2019-06-16,2019,6
SAU,-0.6206828,2019-06-16,2019,6
SEN,-0.05447709,2019-06-16,2019,6
SIA,1.1733614,2019-06-16,2019,6
SLE,-0.06226546,2019-06-16,2019,6
SVK,-0.38181138,2019-06-16,2019,6
SVN,0.78152746,2019-06-16,2019,6
SLB,0.034936644,2019-06-16,2019,6
SOM,-0.22900757,2019-06-16,2019,6
SOL,0.21115325,2019-06-16,2019,6
ZAF,-0.58506596,2019-06-16,2019,6
SGS,0.08366314,2019-06-16,2019,6
KOR,-1.0161312,2019-06-16,2019,6
SSD,0.019169655,2019-06-16,2019,6
ESP,-1.246883,2019-06-16,2019,6
LKA,-1.5001987,2019-06-16,2019,6
SDN,-0.3373035,2019-06-16,2019,6
SUR,-0.47580895,2019-06-16,2019,6
SWE,-0.058385216,2019-06-16,2019,6
CHE,-0.3244454,2019-06-16,2019,6
SYR,-0.0906269,2019-06-16,2019,6
TWN,0.10148464,2019-06-16,2019,6
TJK,1.4141177,2019-06-16,2019,6
THA,-1.1418093,2019-06-16,2019,6
BHS,0.2037638,2019-06-16,2019,6
TGO,-0.07873485,2019-06-16,2019,6
TTO,-1.1838872,2019-06-16,2019,6
TUN,-0.7233723,2019-06-16,2019,6
TUR,0.3430403,2019-06-16,2019,6
TKM,0.6073138,2019-06-16,2019,6
UGA,0.17707996,2019-06-16,2019,6
UKR,-0.6352065,2019-06-16,2019,6
ARE,-0.4462964,2019-06-16,2019,6
GBR,0.3720433,2019-06-16,2019,6
TZA,0.6910505,2019-06-16,2019,6
VIR,-1.2023846,2019-06-16,2019,6
USA,0.43751407,2019-06-16,2019,6
URY,0.7364236,2019-06-16,2019,6
UZB,0.045052223,2019-06-16,2019,6
VUT,0.07585614,2019-06-16,2019,6
VEN,-0.01752383,2019-06-16,2019,6
VNM,-0.83882326,2019-06-16,2019,6
ESH,-1.1291717,2019-06-16,2019,6
YEM,-0.41417015,2019-06-16,2019,6
ZMB,0.3324576,2019-06-16,2019,6
ZWE,0.0013963272,2019-06-16,2019,6
SWZ,-1.1406715,2019-06-16,2019,6
AFG,-0.41057253,2019-07-16,2019,7
ALA,-0.5380595,2019-07-16,2019,7
ALB,1.2491119,2019-07-16,2019,7
DZA,-1.083365,2019-07-16,2019,7
AGO,-0.08654367,2019-07-16,2019,7
ARG,0.20455673,2019-07-16,2019,7
ARM,-1.6945583,2019-07-16,2019,7
AUS,-0.6803636,2019-07-16,2019,7
AUT,-0.0014595649,2019-07-16,2019,7
AZE,-1.8059797,2019-07-16,2019,7
BGD,-1.1324,2019-07-16,2019,7
BLR,-0.37246016,2019-07-16,2019,7
BEL,-1.029892,2019-07-16,2019,7
BLZ,-1.9729513,2019-07-16,2019,7
BEN,0.27493635,2019-07-16,2019,7
BTN,-0.37605545,2019-07-16,2019,7
BOL,-0.68260556,2019-07-16,2019,7
BIH,1.6100751,2019-07-16,2019,7
BWA,-1.8765881,2019-07-16,2019,7
BRA,-0.2301173,2019-07-16,2019,7
BRN,-0.35838154,2019-07-16,2019,7
BGR,-0.2465117,2019-07-16,2019,7
BFA,-0.07744583,2019-07-16,2019,7
BDI,0.14867663,2019-07-16,2019,7
CPV,1.8378015,2019-07-16,2019,7
KHM,-0.6328827,2019-07-16,2019,7
CMR,0.12240683,2019-07-16,2019,7
CAN,-0.09660549,2019-07-16,2019,7
CAF,0.17073834,2019-07-16,2019,7
TCD,-0.13493146,2019-07-16,2019,7
CHL,-0.32518724,2019-07-16,2019,7
CHN,0.10194406,2019-07-16,2019,7
COL,-0.53189266,2019-07-16,2019,7
COM,-0.083649404,2019-07-16,2019,7
CRI,1.149291,2019-07-16,2019,7
HRV,1.1057045,2019-07-16,2019,7
CUB,-0.47022164,2019-07-16,2019,7
CYP,-0.43816876,2019-07-16,2019,7
CZE,-0.82201684,2019-07-16,2019,7
COD,0.15211312,2019-07-16,2019,7
DNK,-0.33067706,2019-07-16,2019,7
DJI,0.14093716,2019-07-16,2019,7
DOM,-0.8417629,2019-07-16,2019,7
TLS,-0.3325157,2019-07-16,2019,7
ECU,0.70776635,2019-07-16,2019,7
EGY,-1.734059,2019-07-16,2019,7
SLV,-1.115834,2019-07-16,2019,7
GNQ,-0.05889735,2019-07-16,2019,7
ERI,-0.11250553,2019-07-16,2019,7
EST,-0.42681828,2019-07-16,2019,7
ETH,0.41315892,2019-07-16,2019,7
FLK,-0.6440854,2019-07-16,2019,7
FRO,-0.18539295,2019-07-16,2019,7
FJI,-0.983181,2019-07-16,2019,7
FIN,0.09409899,2019-07-16,2019,7
FRA,-1.0498464,2019-07-16,2019,7
PYF,-0.8060001,2019-07-16,2019,7
ATF,1.1376005,2019-07-16,2019,7
GAB,0.10966009,2019-07-16,2019,7
GMB,-1.3741615,2019-07-16,2019,7
GEO,-1.2580613,2019-07-16,2019,7
DEU,-1.0875647,2019-07-16,2019,7
GHA,0.63787603,2019-07-16,2019,7
GRC,0.18162338,2019-07-16,2019,7
GRL,-0.90835357,2019-07-16,2019,7
GTM,-1.1697677,2019-07-16,2019,7
GIN,-0.35262394,2019-07-16,2019,7
GNB,-0.99485373,2019-07-16,2019,7
GUY,0.7638961,2019-07-16,2019,7
HTI,0.75362766,2019-07-16,2019,7
HND,-1.4237337,2019-07-16,2019,7
HUN,0.16903655,2019-07-16,2019,7
ISL,-0.54708165,2019-07-16,2019,7
IND,-0.15839352,2019-07-16,2019,7
IDN,-0.1386789,2019-07-16,2019,7
IRN,-0.6740706,2019-07-16,2019,7
IRQ,-1.7863237,2019-07-16,2019,7
IRL,-0.57275206,2019-07-16,2019,7
ISR,-1.1380317,2019-07-16,2019,7
ITA,0.33893692,2019-07-16,2019,7
CIV,0.389785,2019-07-16,2019,7
JAM,-0.4772011,2019-07-16,2019,7
JPN,-0.5334673,2019-07-16,2019,7
JOR,-1.3607427,2019-07-16,2019,7
KAZ,-1.1260092,2019-07-16,2019,7
KEN,0.2606779,2019-07-16,2019,7
XKX,1.4353589,2019-07-16,2019,7
KWT,-1.7504654,2019-07-16,2019,7
KGZ,-0.87383854,2019-07-16,2019,7
LAO,-1.288466,2019-07-16,2019,7
LVA,-0.6621955,2019-07-16,2019,7
LBN,-1.1147158,2019-07-16,2019,7
LSO,-1.0010269,2019-07-16,2019,7
LBR,-0.010272232,2019-07-16,2019,7
LBY,-1.1304992,2019-07-16,2019,7
LTU,-0.89597243,2019-07-16,2019,7
LUX,-1.3113983,2019-07-16,2019,7
MDG,-0.49633336,2019-07-16,2019,7
MWI,-0.4643289,2019-07-16,2019,7
MYS,0.076783486,2019-07-16,2019,7
MLI,-0.33565044,2019-07-16,2019,7
MRT,-0.7388101,2019-07-16,2019,7
MUS,-0.6840867,2019-07-16,2019,7
MEX,-0.85764277,2019-07-16,2019,7
MDA,-0.6703641,2019-07-16,2019,7
MNG,-0.45710772,2019-07-16,2019,7
MNE,2.1100035,2019-07-16,2019,7
MAR,-1.0716492,2019-07-16,2019,7
MOZ,-0.60310113,2019-07-16,2019,7
MMR,-1.5620617,2019-07-16,2019,7
NAM,-0.7144937,2019-07-16,2019,7
NPL,0.06430791,2019-07-16,2019,7
NLD,-0.9966446,2019-07-16,2019,7
NCL,-1.3495569,2019-07-16,2019,7
NZL,0.8143849,2019-07-16,2019,7
NIC,-0.856058,2019-07-16,2019,7
NER,-0.007119238,2019-07-16,2019,7
