iso_o,iso_d,distw
CRI,JOR,12139.4
CRI,JPN,13330.49
CRI,KAZ,13108.2
CRI,KEN,13463.32
CRI,KGZ,13817.58
CRI,KHM,17410.65
CRI,KIR,11268.47
CRI,KNA,2887.864
CRI,KOR,13870.68
CRI,KWT,13295.82
CRI,LAO,16800.48
CRI,LBN,12017.69
CRI,LBR,8128.527
CRI,LBY,10357.71
CRI,LCA,2560.892
CRI,LKA,17420.42
CRI,LSO,12669.7
CRI,LTU,10218.37
CRI,LUX,9186.52
CRI,LVA,10175.15
CRI,MAC,
CRI,MAR,8237.195
CRI,MDA,10875.36
CRI,MDG,14741.08
CRI,MDV,17103.58
CRI,MEX,2295.665
CRI,MHL,11587.39
CRI,MKD,10545.38
CRI,MLI,8370.991
CRI,MLT,10130.75
CRI,MMR,16902.4
CRI,MNG,13515.87
CRI,MNP,13867.22
CRI,MOZ,13428.45
CRI,MRT,7498.647
CRI,MSR,
CRI,MTQ,2567.082
CRI,MUS,15772.55
CRI,MWI,13350.39
CRI,MYS,18215.02
CRI,NAM,11582.27
CRI,NCL,12440.73
CRI,NER,9660.402
CRI,NFK,12279.57
CRI,NGA,9843.134
CRI,NIC,348.7203
CRI,NIU,9936.694
CRI,NLD,9092.199
CRI,NOR,9254.162
CRI,NPL,15679.47
CRI,NRU,12102.58
CRI,NZL,11695.45
CRI,OMN,14459.8
CRI,PAK,14889.28
CRI,PAL,12054.57
CRI,PAN,464.8168
CRI,PCN,
CRI,PER,2517.364
CRI,PHL,16155.89
CRI,PLW,15335.5
CRI,PNG,14392.48
CRI,POL,10055.04
CRI,PRI,2141.336
CRI,PRK,13675.06
CRI,PRT,8014.382
CRI,PRY,4911.297
CRI,PYF,7820.716
CRI,QAT,13821.47
CRI,REU,15546.06
CRI,ROM,10707.52
CRI,RUS,11445.75
CRI,RWA,12692.03
CRI,SAU,13188.55
CRI,SDN,12486.32
CRI,SEN,7304.966
CRI,SGP,18495.13
CRI,SHN,8837.484
CRI,SLB,13032.31
CRI,SLE,7844.362
CRI,SLV,683.4169
CRI,SMR,9769.67
CRI,SOM,14175.51
CRI,SPM,4875.067
CRI,STP,10100.77
CRI,SUR,3314.697
CRI,SVK,10129.53
CRI,SVN,9894.348
CRI,SWE,9629.913
CRI,SWZ,13047.61
CRI,SYC,15539.84
CRI,SYR,12084.39
CRI,TCA,1883.244
CRI,TCD,10912.56
CRI,TGO,9370.007
CRI,THA,17336.03
CRI,TJK,13935.0
CRI,TKL,9908.568
CRI,TKM,13405.59
CRI,TMP,16759.77
CRI,TON,10500.06
CRI,TTO,2490.645
CRI,TUN,9758.58
CRI,TUR,11449.18
CRI,TUV,10968.48
CRI,TWN,15340.21
CRI,TZA,13524.48
CRI,UGA,12911.46
CRI,UKR,11084.52
CRI,URY,5732.591
CRI,USA,3556.189
CRI,UZB,13710.65
CRI,VCT,2524.752
CRI,VEN,1798.523
CRI,VGB,2307.986
CRI,VNM,17072.31
CRI,VUT,12227.72
CRI,WLF,10484.47
CRI,WSM,10034.78
CRI,YEM,13739.35
CRI,YUG,10393.64
CRI,ZAF,12571.45
CRI,ZAR,11662.82
CRI,ZMB,12696.93
CRI,ZWE,12939.21
CUB,ABW,1485.847
CUB,AFG,12859.24
CUB,AGO,10784.01
CUB,AIA,1790.996
CUB,ALB,9182.883
CUB,AND,7690.846
CUB,ANT,1626.764
CUB,ARE,12885.49
CUB,ARG,6477.505
CUB,ARM,11019.55
CUB,ATG,1948.301
CUB,AUS,15412.91
CUB,AUT,8573.578
CUB,AZE,11283.74
CUB,BDI,12149.27
CUB,BEL,7731.456
CUB,BEN,8876.439
CUB,BFA,8243.827
CUB,BGD,14839.84
CUB,BGR,9493.26
CUB,BHR,12450.07
CUB,BHS,549.6821
CUB,BIH,8912.994
CUB,BLR,9159.393
CUB,BLZ,1073.637
CUB,BMU,1900.052
CUB,BOL,4650.308
CUB,BRA,5887.786
CUB,BRB,2348.963
CUB,BRN,16658.42
CUB,BTN,14433.55
CUB,BWA,12510.17
CUB,CAF,10649.57
CUB,CAN,3126.636
CUB,CCK,
CUB,CHE,8061.092
CUB,CHL,6225.654
CUB,CHN,13348.87
CUB,CIV,8225.532
CUB,CMR,9890.958
CUB,COG,10583.88
CUB,COK,9902.382
CUB,COL,1889.592
CUB,COM,13937.81
CUB,CPV,5875.209
CUB,CRI,1455.203
CUB,CUB,371.4088
CUB,CXR,
CUB,CYM,471.622
CUB,CYP,10541.74
CUB,CZE,8526.402
CUB,DEU,8097.51
CUB,DJI,12762.49
CUB,DMA,2068.802
CUB,DNK,8078.168
CUB,DOM,1068.887
CUB,DZA,8002.995
CUB,ECU,2633.819
CUB,EGY,10639.87
CUB,ERI,12213.36
CUB,ESH,6672.421
CUB,ESP,7383.22
CUB,EST,8761.339
CUB,ETH,12479.94
CUB,FIN,8630.289
CUB,FJI,11950.73
CUB,FLK,8484.142
CUB,FRA,7720.065
CUB,FRO,6984.161
CUB,FSM,13409.86
CUB,GAB,9991.246
CUB,GBR,7323.31
CUB,GEO,10849.21
CUB,GHA,8623.752
CUB,GIB,7237.055
CUB,GIN,7248.412
CUB,GLP,2013.158
CUB,GMB,6743.293
CUB,GNB,6886.231
CUB,GNQ,9816.75
CUB,GRC,9595.599
CUB,GRD,2207.223
CUB,GRL,5366.774
CUB,GTM,1441.444
CUB,GUF,3461.091
CUB,GUY,2893.508
CUB,HKG,14870.5
CUB,HND,1175.022
CUB,HRV,8745.461
CUB,HTI,847.5292
CUB,HUN,8879.878
CUB,IDN,17876.22
CUB,IND,14499.61
CUB,IRL,6943.957
CUB,IRN,11889.96
CUB,IRQ,11505.13
CUB,ISL,6314.045
CUB,ISR,10840.05
CUB,ITA,8515.877
CUB,JAM,573.6707
CUB,JOR,10925.36
CUB,JPN,12511.4
CUB,KAZ,11693.81
CUB,KEN,12827.39
CUB,KGZ,12397.79
CUB,KHM,16222.43
CUB,KIR,11620.02
CUB,KNA,2267.729
CUB,KOR,12899.17
CUB,KWT,12037.32
CUB,LAO,15561.83
CUB,LBN,10784.08
CUB,LBR,7631.02
CUB,LBY,9237.18
CUB,LCA,2173.212
CUB,LKA,16071.91
CUB,LSO,12817.46
CUB,LTU,8844.915
CUB,LUX,7878.501
CUB,LVA,8792.768
CUB,MAC,
CUB,MAR,7158.292
CUB,MDA,9545.487
CUB,MDG,14547.28
CUB,MDV,15927.01
CUB,MEX,2283.268
CUB,MHL,11753.45
CUB,MKD,9284.735
CUB,MLI,7698.102
CUB,MLT,8962.902
CUB,MMR,15536.63
CUB,MNG,12234.43
CUB,MNP,13583.34
CUB,MOZ,13322.49
CUB,MRT,6746.424
CUB,MSR,
CUB,MTQ,2137.768
CUB,MUS,15603.28
CUB,MWI,13067.32
CUB,MYS,17091.18
CUB,NAM,11575.97
CUB,NCL,13277.97
CUB,NER,8905.134
CUB,NFK,13268.77
CUB,NGA,9211.397
CUB,NIC,1319.984
CUB,NIU,10814.14
CUB,NLD,7762.465
CUB,NOR,7866.963
CUB,NPL,14258.87
CUB,NRU,12442.89
CUB,NZL,12868.18
CUB,OMN,13196.04
CUB,PAK,13500.07
CUB,PAL,10850.35
CUB,PAN,1498.764
CUB,PCN,
CUB,PER,3734.385
CUB,PHL,15442.26
CUB,PLW,15073.95
CUB,PNG,14766.24
CUB,POL,8710.314
CUB,PRI,1466.767
CUB,PRK,12659.41
CUB,PRT,6848.589
CUB,PRY,5812.813
CUB,PYF,8791.357
CUB,QAT,12579.92
CUB,REU,15409.29
CUB,ROM,9399.816
CUB,RUS,10055.96
CUB,RWA,12122.26
CUB,SAU,12027.87
CUB,SDN,11551.92
CUB,SEN,6645.767
CUB,SGP,17397.73
CUB,SHN,8866.095
CUB,SLB,13540.48
CUB,SLE,7309.521
CUB,SLV,1389.352
CUB,SMR,8509.348
CUB,SOM,13359.82
CUB,SPM,3492.716
CUB,STP,9630.049
CUB,SUR,3278.039
CUB,SVK,8810.304
CUB,SVN,8606.1
CUB,SWE,8246.694
CUB,SWZ,13107.11
CUB,SYC,14834.58
CUB,SYR,10830.69
CUB,TCA,891.5547
CUB,TCD,10151.15
CUB,TGO,8782.135
CUB,THA,16042.93
CUB,TJK,12522.55
CUB,TKL,10582.23
CUB,TKM,12022.6
CUB,TMP,16943.86
CUB,TON,11385.65
CUB,TTO,2336.767
CUB,TUN,8603.567
CUB,TUR,10174.12
CUB,TUV,11554.59
CUB,TWN,14413.15
CUB,TZA,13007.02
CUB,UGA,12262.09
CUB,UKR,9732.255
CUB,URY,6730.778
CUB,USA,2580.628
CUB,UZB,12298.06
CUB,VCT,2192.656
CUB,VEN,1860.82
CUB,VGB,1629.922
CUB,VNM,15931.57
CUB,VUT,12964.28
CUB,WLF,11216.1
CUB,WSM,10800.71
CUB,YEM,12709.2
CUB,YUG,9112.509
CUB,ZAF,12711.91
CUB,ZAR,11233.87
CUB,ZMB,12437.9
CUB,ZWE,12787.58
CXR,ABW,
CXR,AFG,
CXR,AGO,
CXR,AIA,
CXR,ALB,
CXR,AND,
CXR,ANT,
CXR,ARE,
CXR,ARG,
CXR,ARM,
CXR,ATG,
CXR,AUS,
CXR,AUT,
CXR,AZE,
CXR,BDI,
CXR,BEL,
CXR,BEN,
CXR,BFA,
CXR,BGD,
CXR,BGR,
CXR,BHR,
CXR,BHS,
CXR,BIH,
CXR,BLR,
CXR,BLZ,
CXR,BMU,
CXR,BOL,
CXR,BRA,
CXR,BRB,
CXR,BRN,
CXR,BTN,
CXR,BWA,
CXR,CAF,
CXR,CAN,
CXR,CCK,
CXR,CHE,
CXR,CHL,
CXR,CHN,
CXR,CIV,
CXR,CMR,
CXR,COG,
CXR,COK,
CXR,COL,
CXR,COM,
CXR,CPV,
CXR,CRI,
CXR,CUB,
CXR,CXR,
CXR,CYM,
CXR,CYP,
CXR,CZE,
CXR,DEU,
CXR,DJI,
CXR,DMA,
CXR,DNK,
CXR,DOM,
CXR,DZA,
CXR,ECU,
CXR,EGY,
CXR,ERI,
CXR,ESH,
CXR,ESP,
CXR,EST,
CXR,ETH,
CXR,FIN,
CXR,FJI,
CXR,FLK,
CXR,FRA,
CXR,FRO,
CXR,FSM,
CXR,GAB,
CXR,GBR,
CXR,GEO,
CXR,GHA,
CXR,GIB,
CXR,GIN,
CXR,GLP,
CXR,GMB,
CXR,GNB,
CXR,GNQ,
CXR,GRC,
CXR,GRD,
CXR,GRL,
CXR,GTM,
CXR,GUF,
CXR,GUY,
CXR,HKG,
CXR,HND,
CXR,HRV,
CXR,HTI,
CXR,HUN,
CXR,IDN,
CXR,IND,
CXR,IRL,
CXR,IRN,
CXR,IRQ,
CXR,ISL,
CXR,ISR,
CXR,ITA,
CXR,JAM,
CXR,JOR,
CXR,JPN,
CXR,KAZ,
CXR,KEN,
CXR,KGZ,
CXR,KHM,
CXR,KIR,
CXR,KNA,
CXR,KOR,
CXR,KWT,
CXR,LAO,
CXR,LBN,
CXR,LBR,
CXR,LBY,
CXR,LCA,
CXR,LKA,
CXR,LSO,
CXR,LTU,
CXR,LUX,
CXR,LVA,
CXR,MAC,
CXR,MAR,
CXR,MDA,
CXR,MDG,
CXR,MDV,
CXR,MEX,
CXR,MHL,
CXR,MKD,
CXR,MLI,
CXR,MLT,
CXR,MMR,
CXR,MNG,
CXR,MNP,
CXR,MOZ,
CXR,MRT,
CXR,MSR,
CXR,MTQ,
CXR,MUS,
CXR,MWI,
CXR,MYS,
CXR,NAM,
CXR,NCL,
CXR,NER,
CXR,NFK,
CXR,NGA,
CXR,NIC,
CXR,NIU,
CXR,NLD,
CXR,NOR,
CXR,NPL,
CXR,NRU,
CXR,NZL,
CXR,OMN,
CXR,PAK,
CXR,PAL,
CXR,PAN,
CXR,PCN,
CXR,PER,
CXR,PHL,
CXR,PLW,
CXR,PNG,
CXR,POL,
CXR,PRI,
CXR,PRK,
CXR,PRT,
CXR,PRY,
CXR,PYF,
CXR,QAT,
CXR,REU,
CXR,ROM,
CXR,RUS,
CXR,RWA,
CXR,SAU,
CXR,SDN,
CXR,SEN,
CXR,SGP,
CXR,SHN,
CXR,SLB,
CXR,SLE,
CXR,SLV,
CXR,SMR,
CXR,SOM,
CXR,SPM,
CXR,STP,
CXR,SUR,
CXR,SVK,
CXR,SVN,
CXR,SWE,
CXR,SWZ,
CXR,SYC,
CXR,SYR,
CXR,TCA,
CXR,TCD,
CXR,TGO,
CXR,THA,
CXR,TJK,
CXR,TKL,
CXR,TKM,
CXR,TMP,
CXR,TON,
CXR,TTO,
CXR,TUN,
CXR,TUR,
CXR,TUV,
CXR,TWN,
CXR,TZA,
CXR,UGA,
CXR,UKR,
CXR,URY,
CXR,USA,
CXR,UZB,
CXR,VCT,
CXR,VEN,
CXR,VGB,
CXR,VNM,
CXR,VUT,
CXR,WLF,
CXR,WSM,
CXR,YEM,
CXR,YUG,
CXR,ZAF,
CXR,ZAR,
CXR,ZMB,
CXR,ZWE,
CYM,ABW,1436.75
CYM,AFG,13208.93
CYM,AGO,10914.78
CYM,AIA,1931.979
CYM,ALB,9510.593
CYM,AND,8011.657
CYM,ANT,1612.469
CYM,ARE,13222.57
CYM,ARG,6251.537
CYM,ARM,11362.03
CYM,ATG,2074.597
CYM,AUS,15126.13
CYM,AUT,8909.005
CYM,AZE,11628.54
CYM,BDI,12343.51
CYM,BEL,8067.298
CYM,BEN,9073.04
CYM,BFA,8453.849
CYM,BGD,15176.16
CYM,BGR,9826.478
CYM,BHR,12782.88
CYM,BHS,788.0254
CYM,BIH,9244.499
CYM,BLR,9503.103
CYM,BLZ,775.1596
CYM,BMU,2207.072
CYM,BOL,4430.699
CYM,BRA,5796.001
CYM,BRB,2424.234
CYM,BRN,16826.17
CYM,BTN,14768.23
CYM,BWA,12584.34
CYM,CAF,10861.91
CYM,CAN,3380.952
CYM,CCK,
CYM,CHE,8392.544
CYM,CHL,5955.793
CYM,CHN,13589.44
CYM,CIV,8401.876
CYM,CMR,10094.63
CYM,COG,10744.95
CYM,COK,9625.6
CYM,COL,1660.568
CYM,COM,14111.94
CYM,CPV,6070.693
CYM,CRI,1079.465
CYM,CUB,471.622
CYM,CXR,
CYM,CYM,22.20864
CYM,CYP,10869.48
CYM,CZE,8864.245
CYM,DEU,8435.142
CYM,DJI,13047.57
CYM,DMA,2168.857
CYM,DNK,8419.804
CYM,DOM,1189.182
CYM,DZA,8308.629
CYM,ECU,2327.653
CYM,EGY,10955.96
CYM,ERI,12502.56
CYM,ESH,6933.6
CYM,ESP,7695.82
CYM,EST,9105.619
CYM,ETH,12748.5
CYM,FIN,8974.132
CYM,FJI,11714.57
CYM,FLK,8235.289
CYM,FRA,8049.216
CYM,FRO,7325.807
CYM,FSM,13365.84
CYM,GAB,10164.48
CYM,GBR,7659.951
CYM,GEO,11192.39
CYM,GHA,8808.79
CYM,GIB,7538.326
CYM,GIN,7429.285
CYM,GLP,2126.607
CYM,GMB,6937.507
CYM,GNB,7073.59
CYM,GNQ,10002.28
CYM,GRC,9920.905
CYM,GRD,2252.912
CYM,GRL,5693.09
CYM,GTM,1116.625
CYM,GUF,3482.267
CYM,GUY,2893.797
CYM,HKG,15101.26
CYM,HND,816.3886
CYM,HRV,9077.714
CYM,HTI,946.1733
CYM,HUN,9216.149
CYM,IDN,18056.46
CYM,IND,14850.62
CYM,IRL,7280.575
CYM,IRN,12232.64
CYM,IRQ,11841.22
CYM,ISL,6653.603
CYM,ISR,11164.21
CYM,ITA,8841.64
CYM,JAM,480.6965
CYM,JOR,11250.41
CYM,JPN,12669.94
CYM,KAZ,12034.55
CYM,KEN,13046.23
CYM,KGZ,12741.87
CYM,KHM,16499.56
CYM,KIR,11483.49
CYM,KNA,2401.206
CYM,KOR,13099.88
CYM,KWT,12371.4
CYM,LAO,15847.69
CYM,LBN,11112.05
CYM,LBR,7798.001
CYM,LBY,9542.338
CYM,LCA,2253.009
CYM,LKA,16427.13
CYM,LSO,12855.16
CYM,LTU,9188.456
CYM,LUX,8213.144
CYM,LVA,9136.784
CYM,MAC,
CYM,MAR,7450.495
CYM,MDA,9885.517
CYM,MDG,14678.34
CYM,MDV,16261.62
CYM,MEX,2143.133
CYM,MHL,11661.3
CYM,MKD,9614.466
CYM,MLI,7905.232
CYM,MLT,9276.245
CYM,MMR,15859.23
CYM,MNG,12521.7
CYM,MNP,13611.29
CYM,MOZ,13424.22
CYM,MRT,6967.45
CYM,MSR,
CYM,MTQ,2227.692
CYM,MUS,15738.78
CYM,MWI,13209.32
CYM,MYS,17363.53
CYM,NAM,11644.9
CYM,NCL,13038.01
CYM,NER,9134.817
CYM,NFK,12996.08
CYM,NGA,9415.031
CYM,NIC,936.2548
CYM,NIU,10557.37
CYM,NLD,8099.884
CYM,NOR,8209.608
CYM,NPL,14602.4
CYM,NRU,12312.73
CYM,NZL,12557.88
CYM,OMN,13533.1
CYM,PAK,13849.81
CYM,PAL,11173.64
CYM,PAN,1175.519
CYM,PCN,
CYM,PER,3448.909
CYM,PHL,15592.77
CYM,PLW,15108.03
CYM,PNG,14641.9
CYM,POL,9050.904
CYM,PRI,1597.314
CYM,PRK,12871.12
CYM,PRT,7156.894
CYM,PRY,5624.147
CYM,PYF,8509.924
CYM,QAT,12912.54
CYM,REU,15535.07
CYM,ROM,9736.707
CYM,RUS,10395.54
CYM,RWA,12323.68
CYM,SAU,12345.98
CYM,SDN,11827.02
CYM,SEN,6845.355
CYM,SGP,17670.63
CYM,SHN,8913.587
CYM,SLB,13376.51
CYM,SLE,7483.656
CYM,SLV,1036.264
CYM,SMR,8837.743
CYM,SOM,13617.97
CYM,SPM,3824.879
CYM,STP,9799.237
CYM,SUR,3293.822
CYM,SVK,9147.907
CYM,SVN,8938.997
CYM,SWE,8589.824
CYM,SWZ,13168.18
CYM,SYC,15079.16
CYM,SYR,11161.86
CYM,TCA,1086.289
CYM,TCD,10386.35
CYM,TGO,8974.442
CYM,THA,16346.39
CYM,TJK,12870.97
CYM,TKL,10368.38
CYM,TKM,12370.77
CYM,TMP,16892.88
CYM,TON,11128.9
CYM,TTO,2359.375
CYM,TUN,8913.821
CYM,TUR,10507.45
CYM,TUV,11363.87
CYM,TWN,14609.6
CYM,TZA,13201.22
CYM,UGA,12481.26
CYM,UKR,10075.02
CYM,URY,6521.216
CYM,USA,2747.087
CYM,UZB,12645.64
CYM,VCT,2258.003
CYM,VEN,1798.897
CYM,VGB,1769.79
CYM,VNM,16194.77
CYM,VUT,12745.4
CYM,WLF,10991.8
CYM,WSM,10567.57
CYM,YEM,13006.25
CYM,YUG,9445.116
CYM,ZAF,12750.73
CYM,ZAR,11400.13
CYM,ZMB,12570.98
CYM,ZWE,12897.47
CYP,ABW,10398.7
CYP,AFG,3172.299
CYP,AGO,5396.996
CYP,AIA,9424.984
CYP,ALB,1363.566
CYP,AND,2863.465
CYP,ANT,10207.94
CYP,ARE,2381.656
CYP,ARG,12365.9
CYP,ARM,1153.883
CYP,ATG,9392.434
CYP,AUS,13909.36
CYP,AUT,2079.312
CYP,AZE,1493.782
CYP,BDI,4283.104
CYP,BEL,2917.81
CYP,BEN,4386.208
CYP,BFA,4384.963
CYP,BGD,5611.294
CYP,BGR,1133.874
CYP,BHR,1918.987
CYP,BHS,10127.43
CYP,BIH,1664.936
CYP,BLR,2116.743
CYP,BLZ,11555.52
CYP,BMU,8665.634
CYP,BOL,11936.86
CYP,BRA,10152.48
CYP,BRB,9444.676
CYP,BRN,8923.852
CYP,BTN,5388.192
CYP,BWA,6541.211
CYP,CAF,3676.65
CYP,CAN,9098.188
CYP,CCK,
CYP,CHE,2515.4
CYP,CHL,13231.85
CYP,CHN,7349.571
CYP,CIV,5049.074
CYP,CMR,3942.398
CYP,COG,4793.15
CYP,COK,17999.87
CYP,COL,11267.57
CYP,COM,5333.668
CYP,CPV,6064.32
CYP,CRI,11776.57
CYP,CUB,10541.74
CYP,CXR,
CYP,CYM,10869.48
CYP,CYP,55.136
CYP,CZE,2201.318
CYP,DEU,2620.761
CYP,DJI,2792.29
CYP,DMA,9456.927
CYP,DNK,2854.848
CYP,DOM,9988.699
CYP,DZA,2710.657
CYP,ECU,12169.27
CYP,EGY,594.5141
CYP,ERI,2303.745
CYP,ESH,4529.412
CYP,ESP,3229.373
CYP,EST,2743.896
CYP,ETH,2913.953
CYP,FIN,2978.392
CYP,FJI,16080.47
CYP,FLK,13062.49
CYP,FRA,2849.746
CYP,FRO,4099.989
CYP,FSM,12147.51
CYP,GAB,4596.152
CYP,GBR,3351.566
CYP,GEO,1200.097
CYP,GHA,4717.75
CYP,GIB,3479.049
CYP,GIN,5440.192
CYP,GLP,9418.56
CYP,GMB,5514.282
CYP,GNB,5537.412
CYP,GNQ,4362.137
CYP,GRC,957.4807
CYP,GRD,9692.148
CYP,GRL,6242.723
CYP,GTM,11945.1
CYP,GUF,9346.944
CYP,GUY,9726.315
CYP,HKG,7812.069
CYP,HND,11676.4
CYP,HRV,1844.526
CYP,HTI,10185.03
CYP,HUN,1806.225
CYP,IDN,8979.894
CYP,IND,4507.321
CYP,IRL,3725.165
CYP,IRN,1687.424
CYP,IRQ,1082.774
CYP,ISL,4877.538
CYP,ISR,364.8834
CYP,ITA,2041.751
CYP,JAM,10608.84
CYP,JOR,420.7805
CYP,JPN,8922.361
CYP,KAZ,3503.94
CYP,KEN,4067.625
CYP,KGZ,3613.048
CYP,KHM,7563.692
CYP,KIR,14294.41
CYP,KNA,9252.06
CYP,KOR,8107.394
CYP,KWT,1523.815
CYP,LAO,7122.029
CYP,LBN,247.4846
CYP,LBR,5486.951
CYP,LBY,1651.197
CYP,LCA,9511.436
CYP,LKA,5668.363
CYP,LSO,7190.14
CYP,LTU,2362.294
CYP,LUX,2744.961
CYP,LVA,2524.629
CYP,MAC,
CYP,MAR,3668.389
CYP,MDA,1399.638
CYP,MDG,6211.702
CYP,MDV,5398.771
CYP,MEX,12064.73
CYP,MHL,13461.34
CYP,MKD,1273.989
CYP,MLI,4728.576
CYP,MLT,1708.706
CYP,MMR,6433.139
CYP,MNG,5983.946
CYP,MNP,10987.0
CYP,MOZ,6236.316
CYP,MRT,5091.248
CYP,MSR,
CYP,MTQ,9473.395
CYP,MUS,6658.881
CYP,MWI,5500.056
CYP,MYS,8033.03
CYP,NAM,6568.06
CYP,NCL,15248.73
CYP,NER,3666.843
CYP,NFK,15747.6
CYP,NGA,4118.549
CYP,NIC,11772.89
CYP,NIU,17140.69
CYP,NLD,2932.357
CYP,NOR,3314.872
CYP,NPL,4910.702
CYP,NRU,13887.47
CYP,NZL,16567.92
CYP,OMN,2697.294
CYP,PAK,3587.393
CYP,PAL,401.4829
CYP,PAN,11520.52
CYP,PCN,
CYP,PER,12534.31
CYP,PHL,9029.52
CYP,PLW,10554.55
CYP,PNG,12659.49
CYP,POL,2178.371
CYP,PRI,9690.066
CYP,PRK,7874.792
CYP,PRT,3779.725
CYP,PRY,11621.71
CYP,PYF,18063.08
CYP,QAT,2046.873
CYP,REU,6665.609
CYP,ROM,1348.923
CYP,RUS,2807.428
CYP,RWA,4132.144
CYP,SAU,1634.394
CYP,SDN,2274.441
CYP,SEN,5491.93
CYP,SGP,8168.415
CYP,SHN,7253.533
CYP,SLB,13902.44
CYP,SLE,5522.21
CYP,SLV,11900.09
CYP,SMR,2040.875
CYP,SOM,3692.241
CYP,SPM,7231.411
CYP,STP,4743.422
CYP,SUR,9471.236
CYP,SVK,1922.65
CYP,SVN,1990.8
CYP,SWE,2955.676
CYP,SWZ,6841.115
CYP,SYC,4985.799
CYP,SYR,373.9858
CYP,TCA,9897.261
CYP,TCD,3163.925
CYP,TGO,4510.234
CYP,THA,7089.082
CYP,TJK,3197.633
CYP,TKL,16211.63
CYP,TKM,2345.124
CYP,TMP,10782.62
CYP,TON,16843.9
CYP,TTO,9776.09
CYP,TUN,2091.118
CYP,TUR,628.109
CYP,TUV,15373.7
CYP,TWN,8301.447
CYP,TZA,4596.164
CYP,UGA,3820.876
CYP,UKR,1558.61
CYP,URY,12073.62
CYP,USA,10170.9
CYP,UZB,3120.875
CYP,VCT,9584.615
CYP,VEN,10367.41
CYP,VGB,9540.616
CYP,VNM,7629.566
CYP,VUT,15128.75
CYP,WLF,16213.34
CYP,WSM,16581.31
CYP,YEM,2540.379
CYP,YUG,1487.923
CYP,ZAF,7172.016
CYP,ZAR,4719.671
CYP,ZMB,5499.135
CYP,ZWE,5975.515
CZE,ABW,8638.355
CZE,AFG,4543.171
CZE,AGO,6653.98
CZE,AIA,7669.87
CZE,ALB,1037.847
CZE,AND,1357.724
CZE,ANT,8469.878
CZE,ARE,4388.648
CZE,ARG,11889.49
CZE,ARM,2502.72
CZE,ATG,7675.711
CZE,AUS,15570.27
CZE,AUT,276.3035
CZE,AZE,2794.365
CZE,BDI,6080.21
CZE,BEL,802.9895
CZE,BEN,4857.456
CZE,BFA,4507.742
CZE,BGD,6967.296
CZE,BGR,1083.522
CZE,BHR,3988.406
CZE,BHS,8095.415
CZE,BIH,674.8834
CZE,BLR,955.8711
CZE,BLZ,9497.08
CZE,BMU,6666.883
CZE,BOL,10897.93
CZE,BRA,9621.807
CZE,BRB,7842.661
CZE,BRN,10257.77
CZE,BTN,6642.861
CZE,BWA,8226.069
CZE,CAF,5013.976
CZE,CAN,6944.075
CZE,CCK,
CZE,CHE,667.1498
CZE,CHL,12551.78
CZE,CHN,7790.498
CZE,CIV,5236.368
CZE,CMR,4921.099
CZE,COG,6016.83
CZE,COK,16759.79
CZE,COL,9542.757
CZE,COM,7409.864
CZE,CPV,5204.022
CZE,CRI,9850.542
CZE,CUB,8526.402
CZE,CXR,
CZE,CYM,8864.245
CZE,CYP,2201.318
CZE,CZE,154.7052
CZE,DEU,483.3867
CZE,DJI,4962.461
CZE,DMA,7780.809
CZE,DNK,721.6284
CZE,DOM,8125.867
CZE,DZA,1851.75
CZE,ECU,10498.88
CZE,EGY,2568.773
CZE,ERI,4439.626
CZE,ESH,3592.694
CZE,ESP,1828.275
CZE,EST,1215.188
CZE,ETH,5007.306
CZE,FIN,1387.366
CZE,FJI,16140.15
CZE,FLK,13253.94
CZE,FRA,1036.729
CZE,FRO,1920.417
CZE,FSM,12436.5
CZE,GAB,5592.915
CZE,GBR,1217.114
CZE,GEO,2342.905
CZE,GHA,5079.527
CZE,GIB,2277.612
CZE,GIN,5175.458
CZE,GLP,7722.896
CZE,GMB,4990.438
CZE,GNB,5096.992
CZE,GNQ,5290.502
CZE,GRC,1438.629
CZE,GRD,8073.339
CZE,GRL,4075.183
CZE,GTM,9890.645
CZE,GUF,8054.391
CZE,GUY,8290.517
CZE,HKG,8719.956
CZE,HND,9651.42
CZE,HRV,541.0042
CZE,HTI,8292.504
CZE,HUN,414.8595
CZE,IDN,10633.76
CZE,IND,6153.397
CZE,IRL,1589.135
CZE,IRN,3380.113
CZE,IRQ,3012.886
CZE,ISL,2691.693
CZE,ISR,2557.173
CZE,ITA,896.5693
CZE,JAM,8668.196
CZE,JOR,2618.145
CZE,JPN,8935.202
CZE,KAZ,4012.652
CZE,KEN,6068.453
CZE,KGZ,4494.082
CZE,KHM,8940.357
CZE,KIR,13972.63
CZE,KNA,7645.728
CZE,KOR,8309.523
CZE,KWT,3564.207
CZE,LAO,8367.848
CZE,LBN,2425.306
CZE,LBR,5424.39
CZE,LBY,2013.272
CZE,LCA,7868.797
CZE,LKA,7576.039
CZE,LSO,8908.648
CZE,LTU,825.4808
CZE,LUX,684.4638
CZE,LVA,969.4446
CZE,MAC,
CZE,MAR,2583.982
CZE,MDA,1026.904
CZE,MDG,8307.837
CZE,MDV,7452.918
CZE,MEX,9899.155
CZE,MHL,13163.21
CZE,MKD,1025.258
CZE,MLI,4586.765
CZE,MLT,1569.549
CZE,MMR,7823.546
CZE,MNG,6183.293
CZE,MNP,11307.9
